Group,Sample_Index,X_Coordinate,Y_Coordinate
Group 2,0,8.443975700020527,-1.0778762723611786
Group 2,1,-0.3753825846813701,1.3699584090587562
Group 2,2,2.522892679791471,2.869020139635164
Group 2,3,4.720111547773135,3.0927779652718046
Group 2,4,-2.237216336135964,0.6087690625538991
Group 2,5,3.9657075131256714,-1.8744557330870366
Group 2,6,1.2738222581227734,3.4311276532349417
Group 2,7,-1.2673169795971457,3.315071279579174
Group 2,8,1.613569271733509,0.49356415475862025
Group 2,9,1.8327677691295983,-3.243189982799692
Group 2,10,-3.5773938891444583,-0.870823632565954
Group 2,11,1.0885304819397912,0.3378313126116961
Group 2,12,5.487009958779227,2.737168266341603
Group 2,13,0.7638356519913885,0.7026441976095623
Group 2,14,-0.4470026656256101,1.678774533933217
Group 2,15,-0.6430542540791033,6.896694370857751
Group 2,16,6.098216739007733,1.84055391819125
Group 2,17,-0.0931727571326082,0.27926073348243285
Group 2,18,9.660507499768856,0.8675059317234544
Group 2,19,1.0374997698044264,0.24457894040483774
Group 2,20,1.7136916706702303,-0.2598010452855988
Group 2,21,3.096500940178222,4.681019621644738
Group 2,22,0.6788688655959048,1.6948082883795426
Group 2,23,2.1171766028540246,-0.018003231122862395
Group 2,24,1.9161193272166803,2.187128149495902
Group 2,25,3.3350288665226038,0.9234053066761776
Group 2,26,1.2998617820728393,2.1553072309237633
Group 2,27,3.8038647578378413,1.8004952541049046
Group 2,28,3.5606463389672585,2.216489707589055
Group 2,29,0.020997196023501585,1.7093018406966118
Group 2,30,-0.7545396756555958,1.8071805601220647
Group 2,31,3.0483795276211834,0.7854127463490741
Group 2,32,5.0033461849794225,6.435447383320165
Group 2,33,-0.08394809531648528,4.173230162506574
Group 2,34,1.4444605920228302,6.426811075835591
Group 2,35,2.3842559085414172,0.6139057889884019
Group 2,36,3.8449855526580246,1.4564786636808467
Group 2,37,1.1160016528589571,-0.5117041906798678
Group 2,38,3.789669418776542,2.968835630413839
Group 2,39,0.2757738809353458,-0.26484614505376447
Group 2,40,0.5170135602066954,-1.7269134787133218
Group 2,41,4.556153117088677,0.7784027188305145
Group 2,42,1.393457010964966,2.833912177468763
Group 2,43,-0.8184756436127154,3.132482631207216
Group 2,44,4.928468443545062,3.2423421766638656
Group 2,45,1.8813989872031656,-1.3018652101763775
Group 2,46,-0.0475326931399529,-0.2628339523192844
Group 2,47,2.224396936278182,0.09580210098078057
Group 2,48,-0.8775622152981022,2.238760698081662
Group 2,49,1.7597693624186999,0.836982486671406
Group 2,50,-0.6061592816320571,2.100929638226974
Group 2,51,3.749555818503878,0.18475858487876318
Group 2,52,3.256745802844221,5.214510581877365
Group 2,53,2.302479357693882,2.7580057214710227
Group 2,54,-0.8190293515663996,-3.677296989007024
Group 2,55,-1.3306315134026887,0.14061798121245772
Group 2,56,3.378372281987494,3.87842549293496
Group 2,57,1.2757586137896224,0.5280110952238029
Group 2,58,-0.05481065482094216,-2.769699738332713
Group 2,59,5.881863460296027,1.9105185320117126
Group 2,60,1.6671747368660839,-0.296668959573428
Group 2,61,2.5255553245795075,3.2798023175773316
Group 2,62,10.736642425365712,0.046737142744402604
Group 2,63,3.967634736309567,3.1470276775106676
Group 2,64,3.0842403424782683,3.530054760353135
Group 2,65,0.5124550048395342,3.0995814221989977
Group 2,66,0.5908051370210261,1.1213109148269647
Group 2,67,3.3031587508861566,-0.2987774152444955
Group 2,68,0.3617876098569004,-0.3709059112137534
Group 2,69,1.7199815565298326,1.2272436513619733
Group 2,70,3.0203453126264437,2.6781017573895065
Group 2,71,-3.610147318065464,-3.1197177813765924
Group 2,72,0.3109190586334245,3.8359231297190073
Group 2,73,1.3750620415768062,1.007687836227062
Group 2,74,1.642196013949242,0.36689250909685134
Group 2,75,2.5691080964076645,0.1584800533159143
Group 2,76,0.674844908545068,-3.6828234454109774
Group 2,77,3.0027515628731423,-4.711501810869531
Group 2,78,3.043795758640678,2.307613008851945
Group 2,79,0.6307836210552304,0.6178234648566181
Group 2,80,0.5322506812000904,3.2335257063436305
Group 2,81,0.21615130238430647,1.4040151211729572
Group 2,82,2.19292617560745,2.670472575514778
Group 2,83,0.41733848677932595,1.5182614419414464
Group 2,84,2.314205125471659,2.6090841836421212
Group 2,85,-3.9146463019935567,-1.804102931853641
Group 2,86,-0.13027431340129492,4.592252497031092
Group 2,87,-0.037861022886211515,2.3308753066060413
Group 2,88,-1.819577726225011,0.1699497746913215
Group 2,89,1.9691591639742392,0.7789839960626663
Group 2,90,2.955987024534609,2.934631021833643
Group 2,91,1.2009117526746447,-1.3124211643423784
Group 2,92,1.2394870110949163,1.9756653236060882
Group 2,93,-0.37326514501919084,0.5732234444180659
Group 2,94,4.067704441192257,2.043163346121498
Group 2,95,-0.5384062474649927,1.7424895191128251
Group 2,96,-0.8674608259776355,1.4263214034960647
Group 2,97,1.2790280877676379,3.352593045710411
Group 2,98,2.4330920045147546,-0.6208325004478832
Group 2,99,-1.673132786867701,-1.5681690615571187
Group 2,100,2.1040547039871043,3.8501091145290043
Group 2,101,-1.0543307542839049,2.0717379796770246
Group 2,102,-0.1678078966183385,-0.14023986517201337
Group 2,103,-0.9546620497004175,0.08065751698359233
Group 2,104,2.78483477860555,1.1116387327807782
Group 2,105,1.9431603774247537,-0.017521725896003204
Group 2,106,1.9701895469475326,3.6923596749032566
Group 2,107,3.2921547884492073,2.6698047604110675
Group 2,108,1.3852981343097004,2.281700507063783
Group 2,109,2.069118832449727,-0.8495054212883217
Group 2,110,2.6850320160955987,1.0181996435025351
Group 2,111,1.4465908414528066,2.5090337191343304
Group 2,112,5.421428262847284,3.7672683767205624
Group 2,113,5.591542850873676,0.76868161638547
Group 2,114,3.2850537203638335,2.05156296353969
Group 2,115,3.7828952346305122,2.2092466942211884
Group 2,116,3.4367594466624016,3.3007811192416083
Group 2,117,1.991659559527894,-0.17639183666683644
Group 2,118,3.652626767387887,2.9940303295789565
Group 2,119,-0.2907517848844714,0.7836590956996254
Group 2,120,-2.13304859928737,0.3756735079437218
Group 2,121,2.9056857804168414,1.723951401201496
Group 2,122,4.389004997424326,3.083670477831469
Group 2,123,0.8914570129651507,3.4337041176687215
Group 2,124,3.8815075411360094,4.085382991267984
Group 2,125,1.4790465665632357,1.9958208339996482
Group 2,126,2.5795739807720914,2.1888520825924385
Group 2,127,2.811362777841485,0.5111329899067656
Group 2,128,2.1960350366965735,0.3854282188969125
Group 2,129,1.951181359428623,1.4820905588482165
Group 2,130,2.7316622316265073,0.6111651441632753
Group 2,131,1.3105148415905046,2.2419493139940427
Group 2,132,3.0640287716829757,3.1324381492129465
Group 2,133,4.4059349715986675,-2.5750733405436406
Group 2,134,3.8505864175042896,0.5325380752662532
Group 2,135,1.721113278576844,1.6470891350413417
Group 2,136,0.3708105512278852,4.322958942536054
Group 2,137,3.5704319751333378,-5.005752221632768
Group 2,138,0.10584533645215388,3.0226151132227126
Group 2,139,3.3337307371817086,1.300138893195835
Group 2,140,2.54059009252712,0.7731622367922417
Group 2,141,-1.0111852911175148,1.2102024693559355
Group 2,142,3.388886525770837,-2.029176906177809
Group 2,143,2.0934970244286846,-0.6264633616078421
Group 2,144,2.8887954609766417,2.1643573701167873
Group 2,145,-3.1519902931983985,2.0445020921178734
Group 2,146,1.3178079239334606,2.166329574242627
Group 2,147,2.1149136056774895,3.909072100956897
Group 2,148,3.776384967794259,4.065771404756842
Group 2,149,2.264284733754039,2.5918699782263293
Group 2,150,2.4635711645489806,0.6062954892353627
Group 2,151,2.4611053545795327,0.4292636469646032
Group 2,152,-2.210852132634246,0.5896643295347239
Group 2,153,3.306119966882605,3.9178627519090616
Group 2,154,3.2298878789528516,1.3280579923250373
Group 2,155,7.394175398749168,-2.262827550058074
Group 2,156,5.853430823385125,3.1412949078364636
Group 2,157,-1.1119600563195524,0.4608787337065634
Group 2,158,1.1504081131779151,1.869948295777687
Group 2,159,2.0024285470354117,0.8437717959069659
Group 2,160,1.723781276475197,0.6400271822685608
Group 2,161,1.6140499990733157,0.031755198206723456
Group 2,162,0.496496292477155,0.7481510511322658
Group 2,163,3.7418808153697856,-4.292325306354145
Group 2,164,2.146719939639961,3.831942418527722
Group 2,165,3.0413578527366263,-0.09938091862139128
Group 2,166,2.606319297915998,1.253491214856441
Group 2,167,1.7877055439932288,1.7845107051543228
Group 2,168,0.3625622417613461,1.0334895994670237
Group 2,169,3.23121638154162,2.6847731308333236
Group 2,170,2.4681556810142684,1.3089710090220963
Group 2,171,4.1449192708483515,-2.064451035533171
Group 2,172,-0.6717376216984503,-0.10722541589126022
Group 2,173,2.3170948512059883,-0.5413838439926169
Group 2,174,8.837255938850479,-0.4574095091416317
Group 2,175,0.47335353638457045,1.6673278944257968
Group 2,176,0.5358424750410197,2.09466994084077
Group 2,177,3.544119651432989,2.3459162731493217
Group 2,178,2.9866447642255607,0.2051631070749702
Group 2,179,1.01496598155888,0.5951119906345368
Group 2,180,2.635834223665979,1.5950721547622537
Group 2,181,2.5069362923481773,4.273167212528371
Group 2,182,5.254904882120814,3.7433893962585003
Group 2,183,2.7197405530502494,2.6462936285225562
Group 2,184,5.416436421462987,1.2763726853548942
Group 2,185,5.926068650848656,-0.9610419245829604
Group 2,186,2.5763031080088448,0.2849915133742089
Group 2,187,1.9836992944475418,2.603402115801947
Group 2,188,3.709333304038204,0.2143883964882647
Group 2,189,2.7403047096711024,1.8274143627215311
Group 2,190,0.822671098540393,2.1328799046104745
Group 2,191,1.7625417829855043,0.6939083425343879
Group 2,192,-0.9764915903775346,-1.9408103331167217
Group 2,193,3.138236624245414,-0.3522164701300756
Group 2,194,-2.3852363161908485,0.08454347210738475
Group 2,195,2.5459559462791073,3.557909103813225
Group 2,196,3.2133789040890792,1.4180525466388216
Group 2,197,-0.18686258772291797,-1.573560798839321
Group 2,198,1.2144030458428674,2.628139940191245
Group 2,199,1.6434750245585237,1.3515572313390045
Group 2,200,3.321720081220054,2.4028903715664467
Group 2,201,1.2972558299595265,2.6576190492449676
Group 2,202,0.31813438985841236,1.844619719891329
Group 2,203,6.114109699397908,4.99642333338773
Group 2,204,7.8991001239688,1.0561661895428904
Group 2,205,3.6348446342666696,-1.2843454828977374
Group 2,206,0.5388172306754475,3.0605485394161773
Group 2,207,3.086204838971746,3.3689304838106606
Group 2,208,-2.461369839252829,3.095533618405905
Group 2,209,3.6835613280547395,2.110005117167205
Group 2,210,1.7909878949781546,2.6320868717270143
Group 2,211,-1.9460952052435951,1.2765296435955455
Group 2,212,3.786628782160215,1.0882641610765635
Group 2,213,2.203886850827522,2.5468422160331854
Group 2,214,-0.020829526113389285,3.952182196902977
Group 2,215,1.569808646392596,3.687398817954861
Group 2,216,-1.9529807322669086,1.8478068208327914
Group 2,217,1.9611753178365836,-1.8383660714531587
Group 2,218,1.9910679361809058,0.6597273612210797
Group 2,219,4.397807168144512,2.17115223833978
Group 2,220,1.6926850042029242,3.3200989444360136
Group 2,221,0.8469563903183391,-7.27163797988687
Group 2,222,2.709557423240323,3.0748840096394776
Group 2,223,3.0391535477732905,0.7443647995774407
Group 2,224,3.45435353862936,0.43970193356679044
Group 2,225,4.351271514558151,-2.0148701038141548
Group 2,226,2.332337710436316,3.4458604011137934
Group 2,227,0.9779296473956391,2.1888297958649865
Group 2,228,2.0486105200102043,1.9617588071222005
Group 2,229,1.6359518782620774,-0.11041510076975403
Group 2,230,-0.44050738130012324,0.233357813012963
Group 2,231,0.04729778140124585,0.398909022440628
Group 2,232,-0.27836623763510193,1.9703084832189381
Group 2,233,3.7245080283181204,2.8867041768858988
Group 2,234,0.16045514379893677,1.4142466691592124
Group 2,235,1.0468851796568945,3.210569624910031
Group 2,236,2.2258868146981023,3.8146652849824765
Group 2,237,-3.4845601868068794,0.6717424021939843
Group 2,238,-1.2129498753132255,-0.05891339678004365
Group 2,239,-0.5400741647354725,3.1964411251960536
Group 2,240,1.3545360200680365,4.573861446699041
Group 2,241,-0.9816928306569688,0.11401043450460085
Group 2,242,1.2168026449700113,5.437866900228029
Group 2,243,2.6261976347319425,1.243552976281065
Group 2,244,-3.009428859354319,-0.07508087623543175
Group 2,245,4.711412761653895,4.207377623854841
Group 2,246,1.5138977371865447,2.102557348951488
Group 2,247,-0.010108106685902563,1.0103770381190513
Group 2,248,1.0161428650019726,-1.687400327682803
Group 2,249,2.8580094174507096,2.13664040938387
Group 2,250,1.5449748987842986,1.046688351776665
Group 2,251,-0.09077285511732236,3.5610909166811404
Group 2,252,4.406508662462894,0.6568580586124373
Group 2,253,1.5539358811353403,4.3992064101706845
Group 2,254,4.033359403565522,2.0472373433929936
Group 2,255,1.3305192271484827,2.2181408261086393
Group 2,256,1.3773495665549456,2.913103383686625
Group 2,257,1.8273354591151412,4.251264545420567
Group 2,258,3.626297366065314,4.7251334443626565
Group 2,259,1.0605270857254896,0.15135314125399968
Group 2,260,1.327185745208208,1.5029715513682262
Group 2,261,0.10281073928922946,2.8070351794423836
Group 2,262,0.5096157266089456,2.497206344496343
Group 2,263,4.518878427643322,0.12177507361164715
Group 2,264,2.581057220949485,1.384222275905405
Group 2,265,2.6833564271348904,-0.3894620992002785
Group 2,266,3.5376637288726602,2.269433408947885
Group 2,267,-1.4688144607757425,2.515472323354926
Group 2,268,-1.0326979599429214,1.4321303851802687
Group 2,269,-3.6747534975390987,-3.3871553136516876
Group 2,270,0.3618181994771492,-1.1286886583575058
Group 2,271,2.4866879065287755,2.609933051334011
Group 2,272,0.9429073465836741,0.7226900303310217
Group 2,273,4.0262784960485085,2.198745715243468
Group 2,274,-1.0838526039847909,-7.498217144620719
Group 2,275,0.811214829327181,2.227104571927599
Group 2,276,3.073809117036439,0.09779479253703105
Group 2,277,3.8125955816609007,-1.9478326351980213
Group 2,278,2.472251908184385,0.4509052843856328
Group 2,279,2.9499902391068575,-0.5528533450275033
Group 2,280,1.5583163636179491,-0.161472451787378
Group 2,281,-1.747091526239409,1.424187888003826
Group 2,282,0.7225067384984101,0.3514411632022112
Group 2,283,-0.8710901058812008,2.8861165032654887
Group 2,284,0.1710733002167093,2.781134180538067
Group 2,285,1.2552023967770465,2.5406625144391595
Group 2,286,3.203192687927179,2.0928250293307027
Group 2,287,3.9424783772254335,2.205119971098846
Group 2,288,4.79633055596157,-4.75170847045717
Group 2,289,13.058194471964164,-1.5528338971085143
Group 2,290,1.1458253382618344,1.5082903101852156
Group 2,291,0.8426984135734072,-1.1373832229624612
Group 2,292,2.748643724206624,3.911642640031372
Group 2,293,5.2943347132291985,4.8504026364664465
Group 2,294,2.7292771873429085,-0.1825819076358277
Group 2,295,-1.3196393589820659,0.45125671543072926
Group 2,296,1.9380609694890758,3.679531667830072
Group 2,297,1.223461140696178,2.563183786440879
Group 2,298,4.510598693676073,3.087466911976931
Group 2,299,3.4630969690621733,1.1799535181831156
Group 2,300,-0.6553326637573083,0.5937323503879434
Group 2,301,0.3447531587510504,-1.0908366366415676
Group 2,302,-1.0812400958518573,1.6298940871091636
Group 2,303,2.023733438495517,1.8654298866515893
Group 2,304,3.5107358008950036,3.2816030016810798
Group 2,305,1.6615154289316225,1.0421212622824547
Group 2,306,3.176004168966122,3.1967760520732083
Group 2,307,1.6746261553379997,-1.1631046798079525
Group 2,308,3.4517390360378064,1.285172865171138
Group 2,309,0.9705812963673732,-0.857416681015958
Group 2,310,1.4632596814592562,1.9225285838010295
Group 2,311,-0.003793606252919801,2.087674221058475
Group 2,312,-0.7057941888435475,1.7410562985637479
Group 2,313,1.669192656265194,2.3858801316672524
Group 2,314,0.623035843083896,1.887610165822328
Group 2,315,2.1697106855795343,1.6920739707556232
Group 2,316,-2.1425658383631965,-0.7415321475617908
Group 2,317,1.3888098390625976,3.555772108473575
Group 2,318,3.678867376346144,1.667600458422441
Group 2,319,2.4218985626298277,-0.26920708286168016
Group 2,320,4.293121775811363,3.6915294417746436
Group 2,321,-2.7650557197940007,2.720880137641569
Group 2,322,2.9133580343819476,1.973157534487475
Group 2,323,-1.4445259531438528,2.617371984840434
Group 2,324,2.7652362033727753,1.1193270940697786
Group 2,325,0.8596585448644583,-1.954254010843345
Group 2,326,2.1265907850142662,-4.225383889090679
Group 2,327,0.2694615779902123,1.2685498685675558
Group 2,328,3.0510509181808754,1.1643041411416533
Group 2,329,-0.025833946514474793,-0.1462468024370076
Group 2,330,0.9077421485452768,3.365323675497118
Group 2,331,1.129975501019473,1.6127372929528483
Group 2,332,3.003260195819327,2.108229855232642
Group 2,333,2.7546355529356203,2.7583367798225114
Group 2,334,2.0533491110494904,0.5869097246386326
Group 2,335,3.755799098060322,2.501766463646712
Group 2,336,4.140958046433825,1.931106756889759
Group 2,337,0.9296229951392363,3.9538855951793472
Group 2,338,-2.371383984725412,2.506933331217538
Group 2,339,1.267589236322683,2.641721592729355
Group 2,340,0.8618521130969374,0.674001714880339
Group 2,341,4.578560919262731,2.6764439521647154
Group 2,342,-0.8213675973107191,-0.9492253490844058
Group 2,343,1.3031283828265725,-2.2495454352141095
Group 2,344,-1.2545161265885532,1.820570563446843
Group 2,345,1.9083864929714358,-0.653575455609098
Group 2,346,5.5154810792189375,1.9654241658718008
Group 2,347,-0.19889318880831564,-3.243169621224787
Group 2,348,2.877949154774507,0.8493988168995492
Group 2,349,1.3332459872686349,0.5761473494700948
Group 2,350,3.7190413625201226,-0.24213421967446624
Group 2,351,3.0736013617562605,-1.4522075765049802
Group 2,352,0.03718132778251926,1.2413972923544947
Group 2,353,-0.9666611866992945,1.9055154050459087
Group 2,354,0.8796150723947487,2.2012496239937653
Group 2,355,3.1889077100717125,2.2767857693602953
Group 2,356,1.851982149926346,2.5219306469661724
Group 2,357,-1.1490343966285383,3.9591083058074434
Group 2,358,2.1422812323906117,1.8987954532665323
Group 2,359,1.1440393546998309,2.056312762230232
Group 2,360,4.007076336195425,-1.9887027526528445
Group 2,361,2.269871554319625,0.018661576240758482
Group 2,362,3.2649516194537296,-0.2464535351777064
Group 2,363,1.1023436291284296,2.0565448596858844
Group 2,364,0.8615439516449828,4.694997802512526
Group 2,365,3.0283846194476247,1.605038289683126
Group 2,366,-0.8350152567744145,1.3372266091387641
Group 2,367,2.6379819624951657,2.0523319206341126
Group 2,368,0.8919537525056558,1.6763193105076706
Group 2,369,0.1695189650840363,3.463570066503875
Group 2,370,3.0992436227326174,1.3327897427442645
Group 2,371,0.14980358556226903,1.4311224816693644
Group 2,372,3.0357090291822697,1.1130829859454416
Group 2,373,0.5230178227291065,3.297236657736517
Group 2,374,-0.34847204740839466,3.938090501489784
Group 2,375,2.4424571835632323,2.3963821454110086
Group 2,376,1.5417878757388386,1.4595049314786057
Group 2,377,2.271876743903076,3.263445990520854
Group 2,378,2.2371338379847767,3.771484857958508
Group 2,379,2.436421046509228,3.6458302874096575
Group 2,380,0.6029779486023976,1.5529770614073692
Group 2,381,3.0451058016259793,-2.1927901198257573
Group 2,382,2.173736880840419,1.722353525868172
Group 2,383,2.7790381184568322,-1.3791900920970086
Group 2,384,0.23806403170392287,-1.880901173363302
Group 2,385,3.0121395465535334,3.3165777988739515
Group 2,386,3.1969918244183546,2.21513985028624
Group 2,387,-1.7126774941833371,-1.592990865005453
Group 2,388,4.453696709203722,3.4359572338902966
Group 2,389,0.7975891291524584,-1.0280627822410464
Group 2,390,1.7989540952629237,3.1594585599987104
Group 2,391,0.7807646144951526,2.5364920499466344
Group 2,392,0.6226817502353126,2.560300525117653
Group 2,393,-0.5360074414096778,0.4534620872790396
Group 2,394,-0.9254808086795627,-4.055053816849001
Group 2,395,0.8352512892604995,3.2851061322056876
Group 2,396,3.0220434898629582,-0.21782040549819826
Group 2,397,3.2671615636725497,1.9046396912208179
Group 2,398,2.539344628490927,0.24685196782627256
Group 2,399,3.544160833890561,0.7963549402027448
Group 2,400,-3.4645700155973085,-0.5248792700862259
Group 2,401,-0.31740602001513807,-0.06326633435311413
Group 2,402,3.2408541614861344,1.2250787018598381
Group 2,403,1.9139139454976863,-1.6055029016507953
Group 2,404,-0.9620469550551314,-4.033351533102831
Group 2,405,7.0973235334342695,-1.0885156813189771
Group 2,406,4.510045919228785,2.503952260160865
Group 2,407,1.8271636511717035,2.1484006805433253
Group 2,408,0.09212149833091576,2.963451852516764
Group 2,409,1.4189570531707831,3.388962651071925
Group 2,410,3.2605712814008108,0.6230630614893334
Group 2,411,-2.4134085015145597,0.6522986195391687
Group 2,412,1.5239742616361978,1.0383286096630329
Group 2,413,6.193930967442019,-5.522622693994936
Group 2,414,1.6760592194746518,-1.4710660990001578
Group 2,415,2.4046420270008375,1.1405935530178897
Group 2,416,1.0551731714542845,0.41924675695348146
Group 2,417,1.5623620516121943,2.6141577959633784
Group 2,418,-0.19117365841192413,2.6855796600831967
Group 2,419,6.397233911794906,-6.596417869860246
Group 2,420,0.23455683084504786,0.6479364801542382
Group 2,421,3.925725289780342,3.7657774447765084
Group 2,422,1.2818621427174672,2.9398075450054137
Group 2,423,2.418901757324789,-0.11658524659912262
Group 2,424,0.2541362582975961,0.7013577353722431
Group 2,425,-2.073910491607946,4.360153431353103
Group 2,426,0.0842044026316997,1.521822093321893
Group 2,427,3.1823535791047033,1.9756328180184912
Group 2,428,0.8934220426983178,-1.3569189577472303
Group 2,429,2.6237552544290907,1.5456721343015103
Group 2,430,-0.9051290537536971,1.4660388734212508
Group 2,431,4.675273460548763,-0.24214974032574696
Group 2,432,2.83008347461164,0.7778659957646779
Group 2,433,3.436687421709358,4.099229640458514
Group 2,434,3.6918634898803537,1.735831349060206
Group 2,435,2.8150862418077143,3.4507671836584244
Group 2,436,2.231061634475737,3.1486581459580054
Group 2,437,3.7601634149486673,-0.43507379491186526
Group 2,438,2.464842169070952,-0.055039941046644
Group 2,439,6.434903140503851,4.127120439934858
Group 2,440,-0.9243425766315507,1.9321185470534954
Group 2,441,6.669365301565762,3.977295600851038
Group 2,442,3.9405289080019155,2.3574004759524967
Group 2,443,1.5913849750944693,0.9958446295497643
Group 2,444,0.6917794966663267,1.039465427693978
Group 2,445,-0.5327577821027498,1.052522713229534
Group 2,446,2.94302769521014,-3.993698860673334
Group 2,447,-1.3457020286866888,2.1608119430602004
Group 2,448,4.054551661481277,-0.033955517289945725
Group 2,449,2.3769749723571536,2.299415627604174
Group 2,450,-3.338147613568955,2.4614465435920923
Group 2,451,-0.7690522358529099,-6.460170340811144
Group 2,452,3.134732531474148,3.0249867672741377
Group 2,453,3.043316502176247,-4.669745695979254
Group 2,454,2.4617485587708274,1.7098585571281917
Group 2,455,3.96618047998347,-2.303392695312385
Group 2,456,2.3300723979900573,2.0244584764998113
Group 2,457,2.029071856547038,5.50674161808245
Group 2,458,2.2514785510376294,2.6688923868703114
Group 2,459,3.550821582386313,2.9239505090702576
Group 2,460,2.207967775565127,4.004986036638474
Group 2,461,-0.8497598770087111,-1.3868258661151274
Group 2,462,0.8423420639106873,4.055152780415556
Group 2,463,-1.111729526524467,2.108378072356874
Group 2,464,3.5531651246254174,3.7792182110634487
Group 2,465,4.425359200253253,2.7739010487383062
Group 2,466,2.110390907601669,-2.9741770483689214
Group 2,467,-0.22745472193403993,3.568411466773922
Group 2,468,1.0436186868860542,1.0198056564127893
Group 2,469,2.7798532092931287,1.956175391219022
Group 2,470,-2.9357587373395244,-3.6718208002867696
Group 2,471,1.801795116647679,3.455474302682422
Group 2,472,2.1676987373050824,1.4553025297743831
Group 2,473,1.9750844865111366,2.038077916958408
Group 2,474,0.4454595478760739,5.033102442229322
Group 2,475,4.365426961503715,0.6032971401449025
Group 2,476,2.0201755469289395,1.579246919882574
Group 2,477,1.2737390731268945,3.262671162176019
Group 2,478,1.4019157557177206,-1.8713068820874152
Group 2,479,-0.4599876977211357,-0.2858865971608563
Group 2,480,2.97849550726502,1.2736124721037547
Group 2,481,2.526748201440626,2.6591790356869858
Group 2,482,3.936910758523818,0.5499471639460103
Group 2,483,2.296875001013113,2.675743585667052
